Date,Open,High,Low,Close,Adj Close,Volume
2025-01-02,32.86000061035156,32.880001068115234,32.5,32.709999084472656,31.70403861999512,219300
2025-01-02,32.86000061035156,32.880001068115234,32.5,32.709999084472656,31.70403480529785,219300
2025-01-03,32.91999816894531,33.29999923706055,32.91999816894531,33.279998779296875,32.256507873535156,137100
2025-01-03,32.91999816894531,33.29999923706055,32.91999816894531,33.279998779296875,32.25650787353516,137100
2025-01-06,33.779998779296875,33.93000030517578,33.61000061035156,33.66999816894531,32.6345100402832,116200
2025-01-06,33.779998779296875,33.93000030517578,33.61000061035156,33.66999816894531,32.6345100402832,116200
2025-01-07,33.880001068115234,33.970001220703125,33.54999923706055,33.650001525878906,32.61512756347656,156900
2025-01-07,33.880001068115234,33.970001220703125,33.54999923706055,33.650001525878906,32.61513137817383,156900
2025-01-08,33.65999984741211,33.810001373291016,33.41999816894531,33.68000030517578,32.644203186035156,141600
2025-01-08,33.65999984741211,33.810001373291016,33.41999816894531,33.68000030517578,32.64420700073242,141600
2025-01-10,33.560001373291016,33.91999816894531,33.439998626708984,33.619998931884766,32.58605194091797,210000
2025-01-10,33.560001373291016,33.91999816894531,33.439998626708984,33.619998931884766,32.58605194091797,210000
2025-01-13,33.689998626708984,34.5099983215332,33.689998626708984,34.5099983215332,33.44868087768555,162700
2025-01-13,33.689998626708984,34.5099983215332,33.689998626708984,34.5099983215332,33.44868087768555,162700
2025-01-14,34.400001525878906,34.560001373291016,34.02000045776367,34.40999984741211,33.35175323486328,272700
2025-01-14,34.400001525878906,34.560001373291016,34.02000045776367,34.40999984741211,33.35175704956055,272700
2025-01-15,35.36000061035156,35.47999954223633,35.099998474121094,35.31999969482422,34.23377227783203,118900
2025-01-15,35.36000061035156,35.47999954223633,35.099998474121094,35.31999969482422,34.233768463134766,118900
2025-01-16,34.81999969482422,34.970001220703125,34.56999969482422,34.900001525878906,33.82668685913086,313500
2025-01-16,34.81999969482422,34.970001220703125,34.56999969482422,34.900001525878906,33.82668685913086,313500
2025-01-17,34.54999923706055,34.65999984741211,34.25,34.540000915527344,33.47775650024414,279900
2025-01-17,34.54999923706055,34.65999984741211,34.25,34.540000915527344,33.47775650024414,279900
2025-01-21,34.95000076293945,35.54999923706055,34.7400016784668,35.4900016784668,34.39854049682617,212600
2025-01-21,34.95000076293945,35.54999923706055,34.7400016784668,35.4900016784668,34.39854431152344,212600
2025-01-22,35.439998626708984,35.5099983215332,35.130001068115234,35.220001220703125,34.13684844970703,246100
2025-01-22,35.439998626708984,35.5099983215332,35.130001068115234,35.220001220703125,34.136844635009766,246100
2025-01-23,35.290000915527344,35.52000045776367,35.04999923706055,35.34000015258789,34.25315856933594,139300
