Date,Open,High,Low,Close,Adj Close,Volume
2025-01-02,38.68999862670898,39.34000015258789,38.43000030517578,39.2599983215332,34.997806549072266,1206800
2025-01-02,38.689998626708984,39.34000015258789,38.43000030517578,39.2599983215332,34.249237060546875,1206800
2025-01-03,39.439998626708984,40.08000183105469,39.16999816894531,39.2400016784668,34.231788635253906,1103800
2025-01-03,39.43999862670898,40.08000183105469,39.16999816894531,39.2400016784668,34.979984283447266,1103800
2025-01-06,39.5,39.97999954223633,39.41999816894531,39.650001525878906,35.3454704284668,1086000
2025-01-06,39.5,39.97999954223633,39.41999816894531,39.650001525878906,34.5894660949707,1086000
2025-01-07,39.84999847412109,40.040000915527344,39.369998931884766,39.470001220703125,35.18501281738281,709000
2025-01-07,39.849998474121094,40.040000915527344,39.369998931884766,39.470001220703125,34.43243408203125,709000
2025-01-08,39.5,40.09000015258789,39.41999816894531,40.09000015258789,35.73769760131836,808800
2025-01-08,39.5,40.09000015258789,39.41999816894531,40.09000015258789,34.973297119140625,808800
2025-01-10,40.0,40.650001525878906,39.15999984741211,39.70000076293945,34.63308334350586,944200
2025-01-10,40.0,40.650001525878906,39.15999984741211,39.70000076293945,35.39004135131836,944200
2025-01-13,39.70000076293945,40.2599983215332,39.70000076293945,39.959999084472656,34.85989761352539,1216400
2025-01-13,39.70000076293945,40.2599983215332,39.70000076293945,39.959999084472656,35.6218147277832,1216400
2025-01-14,39.959999084472656,41.0099983215332,39.90999984741211,40.83000183105469,35.618858337402344,864100
2025-01-14,39.959999084472656,41.0099983215332,39.90999984741211,40.83000183105469,36.39736557006836,864100
2025-01-15,41.25,41.66999816894531,40.939998626708984,41.189998626708984,35.93291091918945,1215600
2025-01-15,41.25,41.66999816894531,40.93999862670898,41.18999862670898,36.71828079223633,1215600
2025-01-16,41.130001068115234,41.63999938964844,40.31999969482422,40.70000076293945,35.50545120239258,1861800
2025-01-16,41.130001068115234,41.63999938964844,40.31999969482422,40.70000076293945,36.28147888183594,1861800
2025-01-17,40.66999816894531,41.779998779296875,40.529998779296875,41.5099983215332,36.21207046508789,1149300
2025-01-17,40.66999816894531,41.77999877929688,40.52999877929688,41.5099983215332,37.0035400390625,1149300
2025-01-21,41.84000015258789,43.0,41.79999923706055,42.88999938964844,37.41593933105469,1344400
2025-01-21,41.84000015258789,43.0,41.79999923706055,42.88999938964844,38.23372650146485,1344400
2025-01-22,43.0,43.33000183105469,41.97999954223633,41.97999954223633,37.42251968383789,1063000
2025-01-22,43.0,43.33000183105469,41.97999954223633,41.97999954223633,36.6220817565918,1063000
2025-01-23,42.290000915527344,42.720001220703125,41.7599983215332,42.43000030517578,37.82366180419922,938200
2025-01-23,42.290000915527344,42.720001220703125,41.7599983215332,42.43000030517578,37.014652252197266,938200
2025-01-24,42.59999847412109,43.04999923706055,42.2400016784668,42.34999847412109,37.75234603881836,807200
2025-01-24,42.599998474121094,43.04999923706055,42.2400016784668,42.349998474121094,36.944854736328125,807200
2025-01-27,42.33000183105469,42.380001068115234,40.619998931884766,41.16999816894531,35.915462493896484,1337600
2025-01-27,42.33000183105469,42.380001068115234,40.619998931884766,41.16999816894531,36.70045471191406,1337600
2025-01-28,41.40999984741211,41.86000061035156,40.93999862670898,41.84999847412109,37.3066291809082,1133600
2025-01-28,41.40999984741211,41.86000061035156,40.939998626708984,41.849998474121094,36.50867462158203,1133600
2025-01-29,41.97999954223633,42.380001068115234,41.41999816894531,41.79999923706055,37.26206207275391,1270100
2025-01-29,41.97999954223633,42.380001068115234,41.41999816894531,41.79999923706055,36.465057373046875,1270100
2025-01-30,41.79999923706055,43.11000061035156,41.34000015258789,42.869998931884766,38.21589279174805,5629200
2025-01-30,41.79999923706055,43.11000061035156,41.34000015258789,42.869998931884766,37.39848709106445,5629200
2025-01-31,42.66999816894531,42.66999816894531,40.75,41.150001525878906,35.898014068603516,2593400
2025-01-31,42.66999816894531,42.66999816894531,40.75,41.150001525878906,36.6826286315918,2593400
2025-02-03,39.709999084472656,40.970001220703125,39.5,40.599998474121094,36.18769454956055,1167700
2025-02-03,39.709999084472656,40.970001220703125,39.5,40.59999847412109,36.978633880615234,1167700
2025-02-04,40.59999847412109,40.95000076293945,40.060001373291016,40.79999923706055,37.16079711914063,1236900
2025-02-04,40.599998474121094,40.95000076293945,40.060001373291016,40.79999923706055,36.36595916748047,1236900
2025-02-05,40.79999923706055,41.45000076293945,40.77000045776367,41.25,37.57065582275391,1292100
2025-02-05,40.79999923706055,41.45000076293945,40.77000045776367,41.25,36.76705551147461,1292100
2025-02-06,41.400001525878906,41.400001525878906,39.9900016784668,40.439998626708984,36.045082092285156,1199800
2025-02-06,41.400001525878906,41.400001525878906,39.9900016784668,40.43999862670898,36.83290481567383,1199800
2025-02-07,40.349998474121094,40.75,39.91999816894531,40.380001068115234,35.99160385131836,713900
2025-02-07,40.34999847412109,40.75,39.91999816894531,40.380001068115234,36.77825927734375,713900
2025-02-10,40.880001068115234,41.0,40.45000076293945,40.56999969482422,36.95131301879883,1229800
2025-02-10,40.880001068115234,41.0,40.45000076293945,40.56999969482422,36.160953521728516,1229800
2025-02-11,40.4900016784668,40.560001373291016,39.880001068115234,40.060001373291016,36.4868049621582,1113600
2025-02-11,40.4900016784668,40.560001373291016,39.880001068115234,40.060001373291016,35.70637893676758,1113600
2025-02-12,39.880001068115234,40.220001220703125,39.529998779296875,39.869998931884766,35.537025451660156,678100
2025-02-12,39.880001068115234,40.220001220703125,39.52999877929688,39.869998931884766,36.31374740600586,678100
2025-02-13,40.0,40.5099983215332,39.95000076293945,40.5,36.09856414794922,1854500
2025-02-13,40.0,40.5099983215332,39.95000076293945,40.5,36.88755798339844,1854500
2025-02-14,40.79999923706055,40.900001525878906,40.29999923706055,40.58000183105469,36.16987228393555,1068000
2025-02-14,40.79999923706055,40.900001525878906,40.29999923706055,40.58000183105469,36.96041870117188,1068000
2025-02-18,40.88999938964844,41.77999877929688,40.72999954223633,41.619998931884766,37.90765380859375,1621000
2025-02-18,40.88999938964844,41.779998779296875,40.72999954223633,41.619998931884766,37.096839904785156,1621000
2025-02-19,41.5,41.689998626708984,40.93000030517578,41.36000061035156,36.8651008605957,969600
2025-02-19,41.5,41.68999862670898,40.93000030517578,41.36000061035156,37.67084884643555,969600
2025-02-20,41.400001525878906,41.68000030517578,40.77000045776367,41.630001068115234,37.10575866699219,930000
2025-02-20,41.400001525878906,41.68000030517578,40.77000045776367,41.630001068115234,37.91676330566406,930000
2025-02-21,41.68000030517578,41.68000030517578,40.61000061035156,41.130001068115234,37.46136093139648,887800
2025-02-21,41.68000030517578,41.68000030517578,40.61000061035156,41.130001068115234,36.660099029541016,887800
2025-02-24,41.09999847412109,41.150001525878906,39.84999847412109,40.5,36.88755798339844,1269700
2025-02-24,41.099998474121094,41.150001525878906,39.849998474121094,40.5,36.09856414794922,1269700
2025-02-25,40.5099983215332,40.650001525878906,39.58000183105469,40.09000015258789,35.73311996459961,1105400
2025-02-25,40.5099983215332,40.650001525878906,39.58000183105469,40.09000015258789,36.514122009277344,1105400
