Date,Open,High,Low,Close,Adj Close,Volume
2025-01-02,54.66999816894531,55.09999847412109,53.84999847412109,54.06999969482422,51.52266693115234,933000
2025-01-02,54.66999816894531,55.099998474121094,53.849998474121094,54.06999969482422,51.522674560546875,933000
2025-01-03,54.34000015258789,54.91999816894531,53.130001068115234,54.88999938964844,52.30404281616211,755200
2025-01-03,54.34000015258789,54.91999816894531,53.130001068115234,54.88999938964844,52.70168685913086,755200
2025-01-06,55.400001525878906,56.150001525878906,54.91999816894531,55.02000045776367,52.427921295166016,1068600
2025-01-06,55.400001525878906,56.150001525878906,54.91999816894531,55.02000045776367,52.42791748046875,1068600
2025-01-07,56.09000015258789,56.18000030517578,54.380001068115234,55.400001525878906,52.790016174316406,1497600
2025-01-07,56.09000015258789,56.18000030517578,54.380001068115234,55.400001525878906,52.79001235961914,1497600
2025-01-08,54.88999938964844,55.060001373291016,54.029998779296875,54.869998931884766,52.28498458862305,743100
2025-01-08,54.88999938964844,55.060001373291016,54.02999877929688,54.869998931884766,52.28498840332031,743100
2025-01-10,54.099998474121094,54.439998626708984,52.810001373291016,53.34000015258789,50.82706069946289,1415200
2025-01-10,54.09999847412109,54.43999862670898,52.810001373291016,53.34000015258789,51.21348571777344,1415200
2025-01-13,53.0,54.43000030517578,52.90999984741211,54.349998474121094,51.78947830200195,1091200
2025-01-13,53.0,54.43000030517578,52.90999984741211,54.34999847412109,52.18321990966797,1091200
2025-01-14,55.029998779296875,56.599998474121094,54.7599983215332,56.47999954223633,53.819129943847656,1453300
2025-01-14,55.02999877929688,56.59999847412109,54.7599983215332,56.47999954223633,54.228302001953125,1453300
2025-01-15,58.630001068115234,58.90999984741211,57.459999084472656,58.20000076293945,55.45810317993164,1413600
2025-01-15,58.630001068115234,58.90999984741211,57.459999084472656,58.20000076293945,55.879730224609375,1413600
2025-01-16,58.02000045776367,58.43000030517578,56.349998474121094,57.279998779296875,54.58143997192383,1514000
2025-01-16,58.02000045776367,58.43000030517578,56.34999847412109,57.27999877929688,54.99640655517578,1514000
2025-01-17,57.58000183105469,58.119998931884766,57.18000030517578,58.040000915527344,55.30564498901367,1200600
2025-01-17,57.58000183105469,58.119998931884766,57.18000030517578,58.040000915527344,55.726112365722656,1200600
2025-01-21,58.400001525878906,59.099998474121094,58.09000015258789,59.029998779296875,56.24899673461914,2146700
2025-01-21,58.400001525878906,59.09999847412109,58.09000015258789,59.02999877929688,56.676639556884766,2146700
2025-01-22,59.18000030517578,59.45000076293945,57.90999984741211,58.09000015258789,55.35328674316406,2082800
