Date,Open,High,Low,Close,Adj Close,Volume
2025-01-02,95.0,96.93000030517578,91.69000244140624,91.9499969482422,91.9499969482422,268100
2025-01-02,95.0,96.93000030517578,91.69000244140625,91.94999694824219,91.94999694824219,268100
2025-01-03,92.13999938964844,94.02999877929688,88.94999694824219,93.93000030517578,93.93000030517578,258200
2025-01-03,92.13999938964844,94.02999877929688,88.94999694824219,93.93000030517578,93.93000030517578,258200
2025-01-06,95.02999877929688,100.12000274658203,94.88999938964844,98.12000274658203,98.12000274658203,428400
2025-01-06,95.02999877929688,100.12000274658205,94.88999938964844,98.12000274658205,98.12000274658205,428400
2025-01-07,99.66000366210938,101.0,97.36000061035156,99.12000274658203,99.12000274658203,280000
2025-01-07,99.66000366210938,101.0,97.36000061035156,99.12000274658205,99.12000274658205,280000
2025-01-08,97.79000091552734,100.0999984741211,94.29000091552734,99.30000305175781,99.30000305175781,258500
2025-01-08,97.79000091552734,100.0999984741211,94.29000091552734,99.3000030517578,99.3000030517578,258500
2025-01-10,99.72000122070312,101.70999908447266,96.73999786376953,100.94000244140625,100.94000244140625,341900
2025-01-10,99.72000122070312,101.70999908447266,96.73999786376952,100.94000244140624,100.94000244140624,341900
2025-01-13,98.5999984741211,100.9800033569336,94.66999816894531,97.25,97.25,310800
2025-01-13,98.5999984741211,100.9800033569336,94.66999816894533,97.25,97.25,310800
2025-01-14,98.98999786376953,101.0,98.01000213623047,100.97000122070312,100.97000122070312,340700
2025-01-14,98.98999786376952,101.0,98.01000213623048,100.97000122070312,100.97000122070312,340700
2025-01-15,103.43000030517578,105.1500015258789,101.81999969482422,102.12000274658203,102.12000274658203,290000
2025-01-15,103.43000030517578,105.1500015258789,101.81999969482422,102.12000274658205,102.12000274658205,290000
2025-01-16,102.0,103.87000274658203,101.48999786376953,102.33999633789062,102.33999633789062,214100
2025-01-16,102.0,103.87000274658205,101.48999786376952,102.33999633789062,102.33999633789062,214100
2025-01-17,104.83999633789062,105.0199966430664,102.44999694824219,102.98999786376953,102.98999786376953,208800
2025-01-17,104.83999633789062,105.0199966430664,102.4499969482422,102.98999786376952,102.98999786376952,208800
2025-01-21,104.02999877929688,106.87000274658203,103.18000030517578,105.30000305175781,105.30000305175781,269200
2025-01-21,104.02999877929688,106.87000274658205,103.18000030517578,105.3000030517578,105.3000030517578,269200
2025-01-22,105.63999938964844,106.37999725341797,103.51000213623047,104.31999969482422,104.31999969482422,268500
2025-01-22,105.63999938964844,106.37999725341795,103.51000213623048,104.31999969482422,104.31999969482422,268500
2025-01-23,103.87000274658203,104.45999908447266,100.87000274658203,102.0,102.0,322400
2025-01-23,103.87000274658205,104.45999908447266,100.87000274658205,102.0,102.0,322400
2025-01-24,101.9800033569336,104.11000061035156,100.12999725341797,102.7300033569336,102.7300033569336,192400
2025-01-24,101.9800033569336,104.11000061035156,100.12999725341795,102.7300033569336,102.7300033569336,192400
2025-01-27,102.01000213623047,106.16000366210938,101.80999755859375,104.23999786376953,104.23999786376953,362800
2025-01-27,102.01000213623048,106.16000366210938,101.80999755859376,104.23999786376952,104.23999786376952,362800
2025-01-28,102.36000061035156,104.29000091552734,100.9000015258789,103.02999877929688,103.02999877929688,248700
2025-01-28,102.36000061035156,104.29000091552734,100.9000015258789,103.02999877929688,103.02999877929688,248700
2025-01-29,103.18000030517578,104.5999984741211,102.37999725341797,103.36000061035156,103.36000061035156,317100
